UPC,SKU #,Name,Manufacturer,Segment,PTS of Distro,% of Distro,1,8,12,19,27,36,39,40,42,45,46,48,49,52,53,54,64,65,66,67,71,72,73,76,77,78,82,83,86,87,88,89,91,92,93,94,95,96,98,100,102,103,105,334,371,386,551,552,553,554,555,556,559,600,601,602,604,605,608,609,610,612,613,614,615,616,617,619,622,623,625,626,627,631,635,650,651,654,655,657,781
8769200083,,ANGRY ORCHARD CRISP APPLE 12/12C,BOSTON BEER,CIDER,79,96%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8769201219,,ANGRY ORCHARD CRISP APPLE 6/12C,BOSTON BEER,CIDER,80,98%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8769201362,,ANGRY ORCHARD HARDCORE DARKCHRY 6/12C,BOSTON BEER,CIDER,52,63%,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,,1,1,1,1,1,1,,1,1,,,1,,,1,1,1,1,,,,1,,,,1,1,1
8769201173,,ANGRY ORCHARD PEACH MANGO  6/12C,BOSTON BEER,CIDER,52,63%,1,,1,1,1,,1,1,,1,1,1,1,,1,1,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,,,,,,,,1,1,1,1,1,1,,1,1,,,1,,,1,1,1,1,,,,1,,,,1,1,1
8769200821,,ANGRY ORCHARD VARIETY PACK 12/12C,BOSTON BEER,CIDER,81,100%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88734134008,,APEROL SPRITZ 6/7B,SPIRITS,RTD,36,43%,1,,1,,1,,1,1,,1,,1,,,1,,,,,,,,,1,1,1,1,,1,1,,1,1,,1,,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,1,,,1,,,1,1,,,,,,,,,,1,,1
3876636120,,ASAHI SUPER DRY 6/12B,IMPORT,IMPORT,11,12%,1,,,,1,,,1,,,1,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
85001394208,,ASHLAND SELTZER VARIETY 1 12/12C,MICRO BREWERIES,SELTZER,3,2%,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
85001394221,,ASHLAND SELTZER VARIETY 2 12/12C,MICRO BREWERIES,SELTZER,3,2%,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
85535200849,,ATHLETIC BREWING FREE WAVEHAZYNA 6/12C,MICRO BREWERIES,NON-ALC,36,43%,1,,,,1,,,1,,1,1,1,1,,1,,,,,,,1,,1,1,1,1,1,,,1,1,,,1,,,1,1,1,1,,,,,,,,,,,,,1,1,1,,1,1,,,,,1,1,,1,,,1,,1,1,,,,,1,1,1,1
85535200894,,ATHLETIC BREWING LITE NA LAGER 6/12C,MICRO BREWERIES,NON-ALC,33,40%,1,,1,,1,,1,1,,1,1,1,1,,1,,,,,,,,,1,1,1,1,,1,1,,1,,,1,,1,1,1,1,1,1,1,,,,,,,,,,1,1,,1,1,,,,,1,,,,,,1,,,,,,,,,,,1,,1
85535200805,,ATHLETIC BREWING RUN WILD  6/12C,MICRO BREWERIES,NON-ALC,39,47%,1,,1,,1,,1,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,1,1,1,1,1,1,1,,,,,1,,,,,,,,1,1,1,,1,1,1,1,,,1,1,,1,,,,1,,,1,,,,,1,,1
